name,year,selling_price,km_driven,fuel,seller_type,transmission,owner,brand,model,is_luxury,car_age,is_old,km_per_year,is_high_km,price_per_km,price_per_year
Maruti Swift Dzire VDI,2017.0,500000.0,50000.0,Petrol,Individual,Manual,First Owner,Maruti,Swift Dzire VDI,0,8.0,0,6250.0,0,10.0,62500.0
Hyundai EON Era Plus,2018.0,350000.0,20000.0,Petrol,Individual,Manual,First Owner,Hyundai,EON Era Plus,0,7.0,0,2857.1428571428573,0,17.5,50000.0
Mahindra XUV500 W7 AT BSIV,2018.0,1400000.0,50000.0,Diesel,Individual,Automatic,First Owner,Mahindra,XUV500 W7 AT BSIV,0,7.0,0,7142.857142857143,0,28.0,200000.0
Mahindra Thar CRDe AC,2014.0,600000.0,100000.0,Diesel,Individual,Manual,First Owner,Mahindra,Thar CRDe AC,0,11.0,1,9090.90909090909,1,6.0,54545.454545454544
Hyundai Grand i10 1.2 Kappa Magna BSIV,2019.0,525000.0,9400.0,Petrol,Individual,Manual,First Owner,Hyundai,Grand i10 1.2 Kappa Magna BSIV,0,6.0,0,1566.6666666666667,0,55.851063829787236,87500.0
Ford EcoSport 1.5 Diesel Titanium Plus BSIV,2017.0,930000.0,12000.0,Diesel,Individual,Manual,First Owner,Ford,EcoSport 1.5 Diesel Titanium Plus BSIV,0,8.0,0,1500.0,0,77.5,116250.0
Maruti Eeco 5 STR With AC Plus HTR CNG,2017.0,440000.0,14100.0,CNG,Dealer,Manual,First Owner,Maruti,Eeco 5 STR With AC Plus HTR CNG,0,8.0,0,1762.5,0,31.20567375886525,55000.0
Maruti Celerio ZXI,2016.0,434999.0,21000.0,Petrol,Dealer,Manual,First Owner,Maruti,Celerio ZXI,0,9.0,0,2333.3333333333335,0,20.714238095238095,48333.22222222222
Hyundai i10 Magna,2011.0,250000.0,28000.0,Petrol,Dealer,Manual,First Owner,Hyundai,i10 Magna,0,14.0,1,2000.0,0,8.928571428571429,17857.14285714286
Hyundai Verna 1.6 CRDi AT SX,2017.0,1050000.0,31000.0,Diesel,Dealer,Automatic,First Owner,Hyundai,Verna 1.6 CRDi AT SX,0,8.0,0,3875.0,0,33.87096774193548,131250.0
Maruti Ertiga SHVS ZDI,2016.0,825000.0,58000.0,Diesel,Dealer,Manual,First Owner,Maruti,Ertiga SHVS ZDI,0,9.0,0,6444.444444444444,0,14.224137931034482,91666.66666666667
Maruti Wagon R VXI Minor,2012.0,229999.0,25000.0,Petrol,Individual,Manual,First Owner,Maruti,Wagon R VXI Minor,0,13.0,1,1923.076923076923,0,9.19996,17692.23076923077
Maruti Ertiga ZDI,2013.0,640000.0,89000.0,Diesel,Dealer,Manual,First Owner,Maruti,Ertiga ZDI,0,12.0,1,7416.666666666667,1,7.191011235955056,53333.333333333336
Toyota Innova 2.5 V Diesel 8-seater,2012.0,800000.0,160000.0,Diesel,Dealer,Manual,First Owner,Toyota,Innova 2.5 V Diesel 8-seater,0,13.0,1,12307.692307692309,1,5.0,61538.46153846154
Hyundai i10 Sportz 1.1L,2014.0,300000.0,37555.0,Petrol,Dealer,Manual,First Owner,Hyundai,i10 Sportz 1.1L,0,11.0,1,3414.090909090909,0,7.988283850352816,27272.727272727272
Maruti Ertiga VXI CNG,2014.0,595000.0,56600.0,CNG,Dealer,Manual,First Owner,Maruti,Ertiga VXI CNG,0,11.0,1,5145.454545454545,0,10.512367491166078,54090.90909090909
Mahindra Scorpio EX,2013.0,450000.0,110000.0,Diesel,Individual,Manual,First Owner,Mahindra,Scorpio EX,0,12.0,1,9166.666666666666,1,4.090909090909091,37500.0
Maruti Vitara Brezza VDi Option,2017.0,690000.0,50000.0,Diesel,Individual,Manual,First Owner,Maruti,Vitara Brezza VDi Option,0,8.0,0,6250.0,0,13.8,86250.0
Maruti Alto 800 VXI,2019.0,300000.0,60000.0,Petrol,Individual,Manual,First Owner,Maruti,Alto 800 VXI,0,6.0,0,10000.0,0,5.0,50000.0
Chevrolet Sail 1.2 Base,2014.0,170000.0,100000.0,Petrol,Individual,Manual,Second Owner,Chevrolet,Sail 1.2 Base,0,11.0,1,9090.90909090909,1,1.7,15454.545454545454
Toyota Etios Liva GD SP,2012.0,280000.0,120000.0,Diesel,Individual,Manual,First Owner,Toyota,Etios Liva GD SP,0,13.0,1,9230.76923076923,1,2.3333333333333335,21538.46153846154
Maruti Swift VXI BSIII,2009.0,220000.0,67580.0,Petrol,Individual,Manual,Second Owner,Maruti,Swift VXI BSIII,0,16.0,1,4223.75,1,3.2554010062148566,13750.0
Maruti Esteem Lxi,2004.0,45000.0,60000.0,Petrol,Individual,Manual,First Owner,Maruti,Esteem Lxi,0,21.0,1,2857.1428571428573,0,0.75,2142.8571428571427
Maruti Swift Dzire VDI,2014.0,200000.0,125000.0,Diesel,Individual,Manual,Second Owner,Maruti,Swift Dzire VDI,0,11.0,1,11363.636363636364,1,1.6,18181.81818181818
Mahindra Scorpio 2.6 Turbo 7 Str,2008.0,325000.0,120000.0,Diesel,Individual,Manual,Second Owner,Mahindra,Scorpio 2.6 Turbo 7 Str,0,17.0,1,7058.823529411765,1,2.7083333333333335,19117.647058823528
Hyundai Verna CRDi SX,2010.0,300000.0,130000.0,Diesel,Individual,Manual,Second Owner,Hyundai,Verna CRDi SX,0,15.0,1,8666.666666666666,1,2.3076923076923075,20000.0
Maruti 800 AC,2009.0,120000.0,250000.0,Petrol,Individual,Manual,Second Owner,Maruti,800 AC,0,16.0,1,15625.0,1,0.48,7500.0
Maruti Swift Dzire VDI,2016.0,535000.0,52600.0,Diesel,Individual,Manual,First Owner,Maruti,Swift Dzire VDI,0,9.0,0,5844.444444444444,0,10.171102661596958,59444.444444444445
Honda City i DTEC S,2014.0,520000.0,82000.0,Diesel,Individual,Manual,First Owner,Honda,City i DTEC S,0,11.0,1,7454.545454545455,1,6.341463414634147,47272.72727272727
Nissan Sunny XL D,2013.0,225000.0,78000.0,Diesel,Dealer,Manual,First Owner,Nissan,Sunny XL D,0,12.0,1,6500.0,1,2.8846153846153846,18750.0
Hyundai i20 1.2 Magna Executive,2016.0,535000.0,38365.0,Diesel,Dealer,Manual,First Owner,Hyundai,i20 1.2 Magna Executive,0,9.0,0,4262.777777777777,0,13.945001954906816,59444.444444444445
Maruti Swift Dzire VDI,2016.0,1250000.0,23670.0,Diesel,Trustmark Dealer,Manual,First Owner,Maruti,Swift Dzire VDI,0,9.0,0,2630.0,0,52.80946345585129,138888.88888888888
Honda Brio S MT,2013.0,295000.0,57353.0,Petrol,Trustmark Dealer,Manual,First Owner,Honda,Brio S MT,0,12.0,1,4779.416666666667,0,5.143584468118494,24583.333333333332
Maruti Swift Dzire VDI,2015.0,480000.0,68308.0,Diesel,Trustmark Dealer,Manual,First Owner,Maruti,Swift Dzire VDI,0,10.0,0,6830.8,1,7.026995373894712,48000.0
Honda City i DTEC SV,2015.0,575000.0,63240.0,Diesel,Trustmark Dealer,Manual,First Owner,Honda,City i DTEC SV,0,10.0,0,6324.0,1,9.09234661606578,57500.0
Mahindra Scorpio 1.99 S4,2016.0,509999.0,60000.0,Diesel,Individual,Manual,First Owner,Mahindra,Scorpio 1.99 S4,0,9.0,0,6666.666666666667,0,8.499983333333333,56666.555555555555
Toyota Innova 2.5 GX 8 STR BSIV,2012.0,449000.0,90000.0,Diesel,Individual,Manual,First Owner,Toyota,Innova 2.5 GX 8 STR BSIV,0,13.0,1,6923.076923076923,1,4.988888888888889,34538.46153846154
Tata Harrier XE,2020.0,426000.0,1000.0,Diesel,Individual,Manual,First Owner,Tata,Harrier XE,0,5.0,0,200.0,0,426.0,85200.0
Maruti Swift Dzire VDI,2017.0,260000.0,50000.0,Diesel,Individual,Manual,First Owner,Maruti,Swift Dzire VDI,0,8.0,0,6250.0,0,5.2,32500.0
Mahindra Bolero Power Plus Plus AC BSIV PS,2015.0,295000.0,90000.0,Diesel,Individual,Manual,Third Owner,Mahindra,Bolero Power Plus Plus AC BSIV PS,0,10.0,0,9000.0,1,3.2777777777777777,29500.0
Hyundai Verna SX,2007.0,155000.0,65000.0,Diesel,Dealer,Manual,First Owner,Hyundai,Verna SX,0,18.0,1,3611.1111111111113,1,2.3846153846153846,8611.111111111111
Maruti Swift Dzire VDI,2015.0,450000.0,38000.0,Diesel,Individual,Manual,First Owner,Maruti,Swift Dzire VDI,0,10.0,0,3800.0,0,11.842105263157896,45000.0
Hyundai Verna i (Petrol),2007.0,123000.0,50000.0,Petrol,Individual,Manual,Second Owner,Hyundai,Verna i (Petrol),0,18.0,1,2777.777777777778,0,2.46,6833.333333333333
Hyundai Santro Xing XO,2006.0,80000.0,110000.0,Petrol,Individual,Manual,First Owner,Hyundai,Santro Xing XO,0,19.0,1,5789.473684210527,1,0.7272727272727273,4210.526315789473
Maruti Alto 800 LXI,2018.0,285000.0,30000.0,Diesel,Dealer,Manual,First Owner,Maruti,Alto 800 LXI,0,7.0,0,4285.714285714285,0,9.5,40714.28571428572
Hyundai i10 Magna,2012.0,240000.0,40000.0,Petrol,Dealer,Manual,First Owner,Hyundai,i10 Magna,0,13.0,1,3076.923076923077,0,6.0,18461.53846153846
Hyundai EON Magna Plus,2015.0,245000.0,32000.0,Diesel,Dealer,Manual,First Owner,Hyundai,EON Magna Plus,0,10.0,0,3200.0,0,7.65625,24500.0
Maruti Swift 1.3 VXi,2009.0,199000.0,52536.0,Petrol,Individual,Manual,First Owner,Maruti,Swift 1.3 VXi,0,16.0,1,3283.5,0,3.787878787878788,12437.5
Maruti Ritz VXI,2009.0,150000.0,80000.0,Petrol,Individual,Manual,First Owner,Maruti,Ritz VXI,0,16.0,1,5000.0,1,1.875,9375.0
Hyundai Creta 1.6 CRDi SX,2016.0,927999.0,90000.0,Diesel,Individual,Manual,First Owner,Hyundai,Creta 1.6 CRDi SX,0,9.0,0,10000.0,1,10.3111,103111.0
Maruti Zen LXI,2003.0,70000.0,60000.0,Petrol,Individual,Manual,Fourth & Above Owner,Maruti,Zen LXI,0,22.0,1,2727.2727272727275,0,1.1666666666666667,3181.818181818182
Maruti Swift Dzire VDI,2006.0,125000.0,50000.0,Diesel,Individual,Manual,Second Owner,Maruti,Swift Dzire VDI,0,19.0,1,2631.5789473684213,0,2.5,6578.9473684210525
Hyundai Santro Xing XS,2008.0,150000.0,90000.0,Petrol,Individual,Manual,Second Owner,Hyundai,Santro Xing XS,0,17.0,1,5294.117647058823,1,1.6666666666666667,8823.529411764706
Hyundai EON Era Plus,2015.0,250000.0,25000.0,Petrol,Individual,Manual,First Owner,Hyundai,EON Era Plus,0,10.0,0,2500.0,0,10.0,25000.0
Hyundai Verna 1.6 SX CRDi (O),2014.0,675000.0,61000.0,Diesel,Dealer,Manual,First Owner,Hyundai,Verna 1.6 SX CRDi (O),0,11.0,1,5545.454545454545,1,11.065573770491802,61363.63636363636
Maruti S-Cross Alpha DDiS 200 SH,2018.0,950000.0,30000.0,Diesel,Individual,Manual,First Owner,Maruti,S-Cross Alpha DDiS 200 SH,0,7.0,0,4285.714285714285,0,31.666666666666668,135714.2857142857
Fiat Linea Emotion (Diesel),2011.0,225000.0,60000.0,Diesel,Individual,Manual,First Owner,Fiat,Linea Emotion (Diesel),0,14.0,1,4285.714285714285,0,3.75,16071.42857142857
Honda Civic 1.8 V MT,2008.0,350000.0,75000.0,Petrol,Individual,Manual,Second Owner,Honda,Civic 1.8 V MT,0,17.0,1,4411.764705882353,1,4.666666666666667,20588.235294117647
Tata Indica LSI,2005.0,51111.0,140000.0,Diesel,Individual,Manual,Third Owner,Tata,Indica LSI,0,20.0,1,7000.0,1,0.3650785714285714,2555.55
Chevrolet Sail 1.3 LS,2013.0,290000.0,56000.0,Diesel,Dealer,Manual,First Owner,Chevrolet,Sail 1.3 LS,0,12.0,1,4666.666666666667,0,5.178571428571429,24166.666666666668
Toyota Camry Hybrid,2006.0,310000.0,62000.0,Electric,Dealer,Automatic,Second Owner,Toyota,Camry Hybrid,0,19.0,1,3263.157894736842,1,5.0,16315.78947368421
Hyundai Verna CRDi SX,2007.0,212000.0,58000.0,Diesel,Dealer,Manual,Second Owner,Hyundai,Verna CRDi SX,0,18.0,1,3222.222222222222,0,3.6551724137931036,11777.777777777777
Chevrolet Beat Diesel LT,2011.0,221000.0,56000.0,Diesel,Dealer,Manual,Second Owner,Chevrolet,Beat Diesel LT,0,14.0,1,4000.0,0,3.9464285714285716,15785.714285714286
Toyota Innova 2.5 G (Diesel) 7 Seater,2013.0,675000.0,73000.0,Diesel,Dealer,Manual,First Owner,Toyota,Innova 2.5 G (Diesel) 7 Seater,0,12.0,1,6083.333333333333,1,9.246575342465754,56250.0
Honda Amaze S i-Dtech,2014.0,421000.0,69000.0,Diesel,Dealer,Manual,First Owner,Honda,Amaze S i-Dtech,0,11.0,1,6272.727272727273,1,6.101449275362318,38272.72727272727
Maruti Swift Dzire VDI,2008.0,350000.0,10000.0,Petrol,Individual,Manual,First Owner,Maruti,Swift Dzire VDI,0,17.0,1,588.2352941176471,0,35.0,20588.235294117647
Hyundai Accent Executive CNG,2010.0,140000.0,60000.0,CNG,Individual,Manual,First Owner,Hyundai,Accent Executive CNG,0,15.0,1,4000.0,0,2.3333333333333335,9333.333333333334
Skoda Octavia Ambiente 1.9 TDI MT,2002.0,90000.0,116000.0,Diesel,Individual,Manual,Second Owner,Skoda,Octavia Ambiente 1.9 TDI MT,0,23.0,1,5043.478260869565,1,0.7758620689655172,3913.0434782608695
Honda City Edge Edition Diesel SV,2018.0,830000.0,60000.0,Diesel,Individual,Manual,First Owner,Honda,City Edge Edition Diesel SV,0,7.0,0,8571.42857142857,0,13.833333333333334,118571.42857142857
Maruti Swift Dzire VDI,2009.0,180000.0,30000.0,Petrol,Individual,Manual,First Owner,Maruti,Swift Dzire VDI,0,16.0,1,1875.0,0,6.0,11250.0
Maruti Swift Vdi BSIII,2009.0,210000.0,109000.0,Diesel,Individual,Manual,Second Owner,Maruti,Swift Vdi BSIII,0,16.0,1,6812.5,1,1.926605504587156,13125.0
Maruti SX4 S Cross DDiS 320 Zeta,2017.0,700000.0,90000.0,Diesel,Individual,Manual,First Owner,Maruti,SX4 S Cross DDiS 320 Zeta,0,8.0,0,11250.0,1,7.777777777777778,87500.0
Tata Indigo LX,2012.0,125000.0,120000.0,Diesel,Individual,Manual,First Owner,Tata,Indigo LX,0,13.0,1,9230.76923076923,1,1.0416666666666667,9615.384615384615
Hyundai Verna 1.6 VTVT S,2017.0,530000.0,64916.0,Diesel,Individual,Manual,First Owner,Hyundai,Verna 1.6 VTVT S,0,8.0,0,8114.5,1,8.164397066978864,66250.0
Ford Ecosport 1.5 DV5 MT Trend,2018.0,800000.0,37161.0,Diesel,Individual,Manual,First Owner,Ford,Ecosport 1.5 DV5 MT Trend,0,7.0,0,5308.714285714285,0,21.52794596485563,114285.71428571429
Maruti Baleno Zeta 1.2,2016.0,580000.0,15000.0,Petrol,Individual,Manual,First Owner,Maruti,Baleno Zeta 1.2,0,9.0,0,1666.6666666666667,0,38.666666666666664,64444.444444444445
Audi Q3 2.0 TDI Quattro Premium Plus,2012.0,1400000.0,118000.0,Diesel,Individual,Automatic,First Owner,Audi,Q3 2.0 TDI Quattro Premium Plus,1,13.0,1,9076.923076923076,1,11.864406779661017,107692.30769230769
Renault KWID 1.0 RXL,2018.0,300000.0,50852.0,Petrol,Individual,Manual,First Owner,Renault,KWID 1.0 RXL,0,7.0,0,7264.571428571428,0,5.89947298041375,42857.142857142855
Renault KWID RXT Optional,2016.0,300000.0,30000.0,Petrol,Individual,Manual,First Owner,Renault,KWID RXT Optional,0,9.0,0,3333.3333333333335,0,10.0,33333.333333333336
Nissan Sunny XL,2012.0,250000.0,70000.0,Petrol,Individual,Manual,Third Owner,Nissan,Sunny XL,0,13.0,1,5384.615384615385,1,3.5714285714285716,19230.76923076923
Chevrolet Tavera Neo 3 9 Str BSIII,2016.0,500000.0,60000.0,Diesel,Individual,Manual,First Owner,Chevrolet,Tavera Neo 3 9 Str BSIII,0,9.0,0,6666.666666666667,0,8.333333333333334,55555.555555555555
Honda Accord 2.4 AT,2009.0,428000.0,40000.0,Petrol,Individual,Automatic,First Owner,Honda,Accord 2.4 AT,0,16.0,1,2500.0,0,10.7,26750.0
Tata Harrier XZ BSIV,2019.0,1400000.0,33000.0,Diesel,Individual,Manual,First Owner,Tata,Harrier XZ BSIV,0,6.0,0,5500.0,0,42.42424242424242,233333.33333333334
Hyundai EON Era Plus,2013.0,219000.0,53500.0,Petrol,Individual,Manual,Third Owner,Hyundai,EON Era Plus,0,12.0,1,4458.333333333333,0,4.093457943925234,18250.0
Maruti Ertiga SHVS LDI,2017.0,500000.0,40000.0,Diesel,Individual,Manual,First Owner,Maruti,Ertiga SHVS LDI,0,8.0,0,5000.0,0,12.5,62500.0
Maruti Swift VDI,2007.0,225000.0,50000.0,Diesel,Dealer,Manual,First Owner,Maruti,Swift VDI,0,18.0,1,2777.777777777778,0,4.5,12500.0
Maruti Wagon R LXI Minor,2007.0,140000.0,49000.0,Petrol,Individual,Manual,First Owner,Maruti,Wagon R LXI Minor,0,18.0,1,2722.222222222222,0,2.857142857142857,7777.777777777777
Hyundai Verna 1.6 SX,2013.0,484999.0,65000.0,Diesel,Dealer,Manual,First Owner,Hyundai,Verna 1.6 SX,0,12.0,1,5416.666666666667,1,7.4615230769230765,40416.583333333336
Honda City 1.5 S MT,2010.0,409999.0,60000.0,Petrol,Individual,Manual,First Owner,Honda,City 1.5 S MT,0,15.0,1,4000.0,0,6.833316666666667,27333.266666666666
Tata Tigor 1.2 Revotron XZ Option,2018.0,570000.0,5000.0,Petrol,Individual,Manual,First Owner,Tata,Tigor 1.2 Revotron XZ Option,0,7.0,0,714.2857142857143,0,114.0,81428.57142857143
Maruti SX4 Zxi BSIII,2007.0,160000.0,80000.0,Petrol,Individual,Manual,Third Owner,Maruti,SX4 Zxi BSIII,0,18.0,1,4444.444444444444,1,2.0,8888.888888888889
Maruti Swift Dzire VDI,2017.0,749000.0,51500.0,Diesel,Individual,Manual,Second Owner,Maruti,Swift Dzire VDI,0,8.0,0,6437.5,0,14.54368932038835,93625.0
Maruti Swift Dzire VDi,2010.0,300000.0,120000.0,Diesel,Individual,Manual,Third Owner,Maruti,Swift Dzire VDi,0,15.0,1,8000.0,1,2.5,20000.0
Ford EcoSport 1.5 Diesel Titanium Plus BSIV,2014.0,550000.0,79800.0,Diesel,Individual,Manual,First Owner,Ford,EcoSport 1.5 Diesel Titanium Plus BSIV,0,11.0,1,7254.545454545455,1,6.8922305764411025,50000.0
Ford EcoSport 1.5 Diesel Titanium Plus BSIV,2015.0,550000.0,97000.0,Diesel,Dealer,Manual,Second Owner,Ford,EcoSport 1.5 Diesel Titanium Plus BSIV,0,10.0,0,9700.0,1,5.670103092783505,55000.0
Ford Ecosport 1.5 Diesel Titanium Plus,2019.0,1250000.0,60000.0,Diesel,Dealer,Manual,First Owner,Ford,Ecosport 1.5 Diesel Titanium Plus,0,6.0,0,10000.0,0,20.833333333333332,208333.33333333334
Ford Figo Aspire 1.5 TDCi Titanium,2017.0,700000.0,49957.0,Diesel,Dealer,Manual,First Owner,Ford,Figo Aspire 1.5 TDCi Titanium,0,8.0,0,6244.625,0,14.012050363312449,87500.0
Ford Figo 1.5 Sports Edition MT,2017.0,600000.0,43235.0,Diesel,Dealer,Manual,First Owner,Ford,Figo 1.5 Sports Edition MT,0,8.0,0,5404.375,0,13.877645426159361,75000.0
Ford EcoSport 1.5 TDCi Titanium Plus BE BSIV,2018.0,925000.0,50699.0,Diesel,Individual,Manual,First Owner,Ford,EcoSport 1.5 TDCi Titanium Plus BE BSIV,0,7.0,0,7242.714285714285,0,18.244935797550248,132142.85714285713
Ford Endeavour 3.2 Titanium AT 4X4,2016.0,1800000.0,126000.0,Diesel,Dealer,Automatic,First Owner,Ford,Endeavour 3.2 Titanium AT 4X4,0,9.0,0,14000.0,1,14.285714285714286,200000.0
Ford Figo Aspire 1.5 TDCi Titanium Plus,2015.0,459999.0,140730.0,Diesel,Dealer,Manual,Second Owner,Ford,Figo Aspire 1.5 TDCi Titanium Plus,0,10.0,0,14073.0,1,3.268663397996163,45999.9
Hyundai i20 Active 1.2 SX,2015.0,565000.0,46000.0,Petrol,Individual,Manual,First Owner,Hyundai,i20 Active 1.2 SX,0,10.0,0,4600.0,0,12.282608695652174,56500.0
Hyundai EON Era Plus,2013.0,170000.0,80000.0,Petrol,Individual,Manual,Third Owner,Hyundai,EON Era Plus,0,12.0,1,6666.666666666667,1,2.125,14166.666666666666
Toyota Qualis FS B3,2001.0,150000.0,256000.0,Diesel,Dealer,Manual,First Owner,Toyota,Qualis FS B3,0,24.0,1,10666.666666666666,1,0.5859375,6250.0
Maruti Swift Dzire VDI,2008.0,295000.0,120000.0,Diesel,Individual,Manual,First Owner,Maruti,Swift Dzire VDI,0,17.0,1,7058.823529411765,1,2.4583333333333335,17352.941176470587
Hyundai i20 Active 1.4 SX,2018.0,819999.0,40000.0,Diesel,Individual,Manual,First Owner,Hyundai,i20 Active 1.4 SX,0,7.0,0,5714.285714285715,0,20.499975,117142.71428571429
Hyundai Elite i20 Diesel Asta Option,2019.0,819999.0,40000.0,Diesel,Individual,Manual,First Owner,Hyundai,Elite i20 Diesel Asta Option,0,6.0,0,6666.666666666667,0,20.499975,136666.5
Maruti Ritz VXi,2015.0,320000.0,40000.0,Petrol,Individual,Manual,First Owner,Maruti,Ritz VXi,0,10.0,0,4000.0,0,8.0,32000.0
Ford Ecosport 1.5 DV5 MT Titanium,2015.0,550000.0,135000.0,Diesel,Individual,Manual,Second Owner,Ford,Ecosport 1.5 DV5 MT Titanium,0,10.0,0,13500.0,1,4.074074074074074,55000.0
Mahindra Bolero 2011-2019 SLX,2015.0,550000.0,50000.0,Diesel,Individual,Manual,First Owner,Mahindra,Bolero 2011-2019 SLX,0,10.0,0,5000.0,0,11.0,55000.0
Volkswagen Ameo 1.5 TDI Comfortline,2017.0,590000.0,98000.0,Diesel,Individual,Manual,First Owner,Volkswagen,Ameo 1.5 TDI Comfortline,0,8.0,0,12250.0,1,6.020408163265306,73750.0
Honda City i DTec V,2017.0,950000.0,50000.0,Diesel,Individual,Manual,First Owner,Honda,City i DTec V,0,8.0,0,6250.0,0,19.0,118750.0
Fiat Punto EVO 1.3 Emotion,2017.0,450000.0,70000.0,Diesel,Individual,Manual,First Owner,Fiat,Punto EVO 1.3 Emotion,0,8.0,0,8750.0,1,6.428571428571429,56250.0
Maruti Swift Dzire VDI Optional,2017.0,720000.0,35000.0,Diesel,Individual,Manual,First Owner,Maruti,Swift Dzire VDI Optional,0,8.0,0,4375.0,0,20.571428571428573,90000.0
Mahindra Thar 4X2,2014.0,500000.0,35000.0,Diesel,Individual,Manual,First Owner,Mahindra,Thar 4X2,0,11.0,1,3181.818181818182,0,14.285714285714286,45454.545454545456
Toyota Fortuner 2.7 2WD AT,2016.0,2500000.0,70000.0,Petrol,Individual,Automatic,Second Owner,Toyota,Fortuner 2.7 2WD AT,0,9.0,0,7777.777777777777,1,35.714285714285715,277777.77777777775
Hyundai i20 1.4 Asta Option,2017.0,780000.0,50000.0,Diesel,Individual,Manual,First Owner,Hyundai,i20 1.4 Asta Option,0,8.0,0,6250.0,0,15.6,97500.0
Maruti Swift Dzire ZDI,2015.0,484999.0,60000.0,Diesel,Individual,Manual,Second Owner,Maruti,Swift Dzire ZDI,0,10.0,0,6000.0,0,8.083316666666667,48499.9
Volkswagen Vento Diesel Highline,2012.0,420000.0,90000.0,Diesel,Individual,Manual,Second Owner,Volkswagen,Vento Diesel Highline,0,13.0,1,6923.076923076923,1,4.666666666666667,32307.69230769231
Mahindra XUV500 W10 AWD,2015.0,1225000.0,70000.0,Diesel,Individual,Manual,First Owner,Mahindra,XUV500 W10 AWD,0,10.0,0,7000.0,1,17.5,122500.0
Tata Indica Vista TDI LX,2015.0,350000.0,50000.0,Diesel,Individual,Manual,Second Owner,Tata,Indica Vista TDI LX,0,10.0,0,5000.0,0,7.0,35000.0
Mahindra Verito 1.5 D4 BSIV,2015.0,350000.0,120000.0,Diesel,Individual,Manual,Third Owner,Mahindra,Verito 1.5 D4 BSIV,0,10.0,0,12000.0,1,2.9166666666666665,35000.0
Toyota Innova 2.5 G (Diesel) 8 Seater BS IV,2011.0,800000.0,230000.0,Diesel,Individual,Manual,First Owner,Toyota,Innova 2.5 G (Diesel) 8 Seater BS IV,0,14.0,1,16428.571428571428,1,3.4782608695652173,57142.857142857145
Hyundai Santro Xing XG AT,2004.0,125000.0,70000.0,Petrol,Individual,Automatic,Second Owner,Hyundai,Santro Xing XG AT,0,21.0,1,3333.3333333333335,1,1.7857142857142858,5952.380952380952
Tata Indica V2 DLS BSII,2010.0,75000.0,100000.0,Diesel,Individual,Manual,Third Owner,Tata,Indica V2 DLS BSII,0,15.0,1,6666.666666666667,1,0.75,5000.0
Maruti Swift Dzire VDI,2018.0,509999.0,15000.0,Petrol,Individual,Manual,First Owner,Maruti,Swift Dzire VDI,0,7.0,0,2142.8571428571427,0,33.99993333333333,72857.0
Maruti Swift Dzire VDI,2018.0,465000.0,60000.0,Diesel,Individual,Manual,First Owner,Maruti,Swift Dzire VDI,0,7.0,0,8571.42857142857,0,7.75,66428.57142857143
Honda Jazz S,2009.0,300000.0,50000.0,Petrol,Individual,Manual,First Owner,Honda,Jazz S,0,16.0,1,3125.0,0,6.0,18750.0
Maruti Swift Dzire VDI,2014.0,480000.0,101000.0,Diesel,Dealer,Manual,First Owner,Maruti,Swift Dzire VDI,0,11.0,1,9181.818181818182,1,4.752475247524752,43636.36363636364
Maruti Swift VDI,2016.0,630000.0,55000.0,Diesel,Dealer,Manual,First Owner,Maruti,Swift VDI,0,9.0,0,6111.111111111111,0,11.454545454545455,70000.0
Honda City 1.5 GXI,2007.0,190000.0,115000.0,Petrol,Dealer,Manual,Second Owner,Honda,City 1.5 GXI,0,18.0,1,6388.888888888889,1,1.6521739130434783,10555.555555555555
Maruti Swift VDI,2015.0,500000.0,100000.0,Diesel,Individual,Manual,First Owner,Maruti,Swift VDI,0,10.0,0,10000.0,1,5.0,50000.0
Volkswagen Jetta 2.0L TDI Comfortline,2014.0,850000.0,52000.0,Diesel,Dealer,Manual,Second Owner,Volkswagen,Jetta 2.0L TDI Comfortline,0,11.0,1,4727.272727272727,0,16.346153846153847,77272.72727272728
Maruti SX4 ZDI,2011.0,350000.0,105000.0,Diesel,Dealer,Manual,First Owner,Maruti,SX4 ZDI,0,14.0,1,7500.0,1,3.3333333333333335,25000.0
Maruti Swift VDI BSIV,2015.0,495000.0,105000.0,Diesel,Dealer,Manual,First Owner,Maruti,Swift VDI BSIV,0,10.0,0,10500.0,1,4.714285714285714,49500.0
Maruti Ertiga SHVS VDI,2017.0,890000.0,60000.0,Diesel,Individual,Manual,Second Owner,Maruti,Ertiga SHVS VDI,0,8.0,0,7500.0,0,14.833333333333334,111250.0
